2019-09-13, 0.000517, -0.000224, 0.002664, -0.013447, 0.093628, 5955041237.0
2019-09-12, 0.012816, 0.000438, 0.018313, -0.004914, 2.290604, 5838605477.0
2019-09-11, -0.005905, 0.000291, 0.010959, -0.018279, -1.061676, 7157139035.0
2019-09-10, -0.00752, 0.00035, 0.016086, -0.01671, -1.36229, 6291476772.0
2019-09-09, -0.001136, 3.8e-05, 0.015406, -0.021704, -0.20607, 7232938985.0
2019-09-08, 0.01735, 0.000112, 0.026447, -0.000674, 3.092911, 6472677266.0
2019-09-07, 0.048874, -5e-06, 0.064107, -0.003013, 8.306442, 6791531342.0
2019-09-06, -0.024458, -0.000258, 0.020099, -0.033727, -4.260956, 6797611878.0
2019-09-05, -0.01009, -0.000151, 0.000972, -0.024126, -1.775756, 5589476516.0
2019-09-04, -0.019535, -4.1e-05, 0.00355, -0.023253, -3.50644, 5938120494.0
2019-09-03, 0.006459, 5.8e-05, 0.022432, -0.013329, 1.151978, 6962728938.0
2019-09-02, 0.039142, 0.000397, 0.049617, -0.006862, 6.717926, 6503447137.0
2019-09-01, -0.004873, -6.6e-05, 0.007115, -0.017038, -0.840363, 5554799576.0
2019-08-31, 0.021529, 0.000314, 0.032512, -0.006114, 3.634919, 5830212249.0
2019-08-30, -0.004022, -0.000162, 0.007414, -0.014425, -0.68187, 5776520220.0
2019-08-29, -0.025149, 0.000395, 0.000612, -0.03864, -4.37323, 7129569083.0
2019-08-28, -0.072669, -0.000113, 0.002209, -0.081758, -13.626694, 6696604087.0
2019-08-27, -0.007477, 0.000109, 0.000179, -0.018295, -1.412719, 6042327402.0
2019-08-26, 0.01117, -0.000572, 0.035323, -0.000572, 2.08699, 7207986636.0
2019-08-25, -0.023248, -0.000286, 0.004568, -0.033064, -4.447174, 5826017143.0
2019-08-24, -0.017548, -0.000178, 0.000405, -0.036357, -3.416641, 6249737982.0
2019-08-23, 0.01763, -0.001181, 0.023904, -0.009254, 3.373291, 6658162377.0
2019-08-22, 0.023764, 0.000265, 0.040258, -0.018765, 4.441284, 7569043874.0
2019-08-21, -0.049214, 0.000286, 0.00235, -0.070593, -9.673782, 7775772700.0
2019-08-20, -0.032136, -0.001373, -0.000374, -0.036793, -6.52652, 6408417610.0
2019-08-19, 0.044209, 0.000321, 0.046617, -0.007123, 8.598404, 6145148692.0
2019-08-18, 0.047423, 0.000826, 0.063735, -0.010746, 8.805847, 5969012024.0
2019-08-17, 0.001335, 0.000494, 0.006811, -0.015348, 0.247604, 5512696513.0
